_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,rate_the_grammarspelling_of_the_translation,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page_gold,check_this_box_if_there_is_text_in_the_photo_gold,is_there_text_on_the_page,is_there_text_on_the_page_gold,rate_the_grammarspelling_of_the_translation_gold,translate_the_text_in_the_photo_as_accurately_as_possible,translate_the_text_in_the_photo_as_accurately_as_possible_gold,url
941238177,4/26/2016 21:14:05,1969614475,4/26/2016 21:10:10,false,clixsense,0.7667,36792073,BRA,06,Juazeiro Do Norte,187.79.110.21,,check_this_box_if_there_is_text_in_the_photo,1,neodev,"",VEN,4/25/2016 00:26:07,1968221829,190.200.0.92,"",4/25/2016 00:20:58,false,1.0,939716711,37322386,,,yes,,,y este sapito es tan holgazan que por no incomodarse prefirio que su dibijo quedara sin pintar,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_10.jpg
941238177,4/26/2016 21:15:12,1969615331,4/26/2016 21:10:17,false,neodev,0.86,36662813,ESP,34,Gijón,83.97.232.20,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,5,neodev,"",VEN,4/25/2016 00:26:07,1968221829,190.200.0.92,"",4/25/2016 00:20:58,false,1.0,939716711,37322386,,,yes,,,y este sapito es tan holgazan que por no incomodarse prefirio que su dibijo quedara sin pintar,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_10.jpg
941238178,4/26/2016 21:11:21,1969612111,4/26/2016 21:10:37,false,clixsense,0.8877,36499264,UKR,"","",77.87.158.38,,check_this_box_if_there_is_text_in_the_photo,6,neodev,Barquisimeto,VEN,4/25/2016 00:54:38,1968229454,186.88.38.138,13,4/25/2016 00:46:19,false,0.7333,939716711,37107526,,,yes,,,"and this little toad is so lazy
That not bother
leave your drawing unpainted",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_10.jpg
941238178,4/26/2016 21:11:28,1969612221,4/26/2016 21:10:35,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Barquisimeto,VEN,4/25/2016 00:54:38,1968229454,186.88.38.138,13,4/25/2016 00:46:19,false,0.7333,939716711,37107526,,,yes,,,"and this little toad is so lazy
That not bother
leave your drawing unpainted",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_10.jpg
941238178,4/26/2016 21:12:16,1969612928,4/26/2016 21:10:42,false,clixsense,0.9522,34951728,VEN,"","",190.198.64.11,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Barquisimeto,VEN,4/25/2016 00:54:38,1968229454,186.88.38.138,13,4/25/2016 00:46:19,false,0.7333,939716711,37107526,,,yes,,,"and this little toad is so lazy
That not bother
leave your drawing unpainted",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_10.jpg
941238178,4/26/2016 21:13:44,1969614211,4/26/2016 21:10:40,false,neodev,0.8656,33270561,IND,19,Bangalore,117.192.237.114,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Barquisimeto,VEN,4/25/2016 00:54:38,1968229454,186.88.38.138,13,4/25/2016 00:46:19,false,0.7333,939716711,37107526,,,yes,,,"and this little toad is so lazy
That not bother
leave your drawing unpainted",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_10.jpg
941238178,4/26/2016 21:43:49,1969634724,4/26/2016 21:40:49,false,gifthunterclub,0.97,27920569,ESP,60,Villavieja,88.7.3.216,,check_this_box_if_there_is_text_in_the_photo,4,neodev,Barquisimeto,VEN,4/25/2016 00:54:38,1968229454,186.88.38.138,13,4/25/2016 00:46:19,false,0.7333,939716711,37107526,,,yes,,,"and this little toad is so lazy
That not bother
leave your drawing unpainted",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_10.jpg
941238179,4/26/2016 21:11:21,1969612114,4/26/2016 21:10:37,false,clixsense,0.8877,36499264,UKR,"","",77.87.158.38,,check_this_box_if_there_is_text_in_the_photo,9,clixsense,Caracas,VEN,4/25/2016 00:21:58,1968220251,190.74.244.155,25,4/25/2016 00:17:13,false,1.0,939716712,35715707,,,yes,,,"that little crazy
love terror short stories
but there is a little problem
every thing makes him fear",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238179,4/26/2016 21:11:28,1969612202,4/26/2016 21:10:35,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,Caracas,VEN,4/25/2016 00:21:58,1968220251,190.74.244.155,25,4/25/2016 00:17:13,false,1.0,939716712,35715707,,,yes,,,"that little crazy
love terror short stories
but there is a little problem
every thing makes him fear",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238179,4/26/2016 21:12:16,1969612929,4/26/2016 21:10:42,false,clixsense,0.9522,34951728,VEN,"","",190.198.64.11,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Caracas,VEN,4/25/2016 00:21:58,1968220251,190.74.244.155,25,4/25/2016 00:17:13,false,1.0,939716712,35715707,,,yes,,,"that little crazy
love terror short stories
but there is a little problem
every thing makes him fear",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238179,4/26/2016 21:13:44,1969614205,4/26/2016 21:10:40,false,neodev,0.8656,33270561,IND,19,Bangalore,117.192.237.114,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,Caracas,VEN,4/25/2016 00:21:58,1968220251,190.74.244.155,25,4/25/2016 00:17:13,false,1.0,939716712,35715707,,,yes,,,"that little crazy
love terror short stories
but there is a little problem
every thing makes him fear",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238179,4/26/2016 21:43:49,1969634723,4/26/2016 21:40:49,false,gifthunterclub,0.97,27920569,ESP,60,Villavieja,88.7.3.216,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,Caracas,VEN,4/25/2016 00:21:58,1968220251,190.74.244.155,25,4/25/2016 00:17:13,false,1.0,939716712,35715707,,,yes,,,"that little crazy
love terror short stories
but there is a little problem
every thing makes him fear",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238180,4/26/2016 21:11:19,1969612091,4/26/2016 21:10:14,false,neodev,0.8433,35803101,MEX,09,Mexico,189.178.131.190,,,,neodev,Guatemala City,GTM,4/25/2016 00:49:18,1968228423,190.148.17.202,07,4/25/2016 00:47:42,false,0.8333,939716712,37425018,,,yes,,,"To this flaquita
likes horror stories,
but there is a little problem,
Everything causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238180,4/26/2016 21:11:29,1969612220,4/26/2016 21:10:13,false,clixsense,0.7883,35792505,SRB,00,Nis,94.228.227.207,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Guatemala City,GTM,4/25/2016 00:49:18,1968228423,190.148.17.202,07,4/25/2016 00:47:42,false,0.8333,939716712,37425018,,,yes,,,"To this flaquita
likes horror stories,
but there is a little problem,
Everything causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238180,4/26/2016 21:11:32,1969612290,4/26/2016 21:10:16,false,tremorgames,0.8256,25197223,HRV,15,Split,94.253.234.240,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Guatemala City,GTM,4/25/2016 00:49:18,1968228423,190.148.17.202,07,4/25/2016 00:47:42,false,0.8333,939716712,37425018,,,yes,,,"To this flaquita
likes horror stories,
but there is a little problem,
Everything causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238180,4/26/2016 21:14:05,1969614484,4/26/2016 21:10:10,false,clixsense,0.7667,36792073,BRA,06,Juazeiro Do Norte,187.79.110.21,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Guatemala City,GTM,4/25/2016 00:49:18,1968228423,190.148.17.202,07,4/25/2016 00:47:42,false,0.8333,939716712,37425018,,,yes,,,"To this flaquita
likes horror stories,
but there is a little problem,
Everything causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238180,4/26/2016 21:15:12,1969615327,4/26/2016 21:10:17,false,neodev,0.86,36662813,ESP,34,Gijón,83.97.232.20,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Guatemala City,GTM,4/25/2016 00:49:18,1968228423,190.148.17.202,07,4/25/2016 00:47:42,false,0.8333,939716712,37425018,,,yes,,,"To this flaquita
likes horror stories,
but there is a little problem,
Everything causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238181,4/26/2016 20:59:02,1969603269,4/26/2016 20:58:21,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Maracay,VEN,4/25/2016 00:51:07,1968228749,186.95.5.23,04,4/25/2016 00:47:21,false,1.0,939716712,36626500,,,yes,,,"To this loquita likes likes horror stories , but there is a little problem ! All causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238181,4/26/2016 21:00:09,1969603859,4/26/2016 21:00:00,false,neodev,0.75,31811465,MEX,14,Zapopan,189.169.17.227,,,,neodev,Maracay,VEN,4/25/2016 00:51:07,1968228749,186.95.5.23,04,4/25/2016 00:47:21,false,1.0,939716712,36626500,,,yes,,,"To this loquita likes likes horror stories , but there is a little problem ! All causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238181,4/26/2016 21:05:27,1969607568,4/26/2016 20:59:02,false,clixsense,0.8208,17572856,BRA,30,Recife,177.134.204.148,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Maracay,VEN,4/25/2016 00:51:07,1968228749,186.95.5.23,04,4/25/2016 00:47:21,false,1.0,939716712,36626500,,,yes,,,"To this loquita likes likes horror stories , but there is a little problem ! All causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238181,4/26/2016 21:06:51,1969608552,4/26/2016 21:00:21,false,neodev,0.8656,33270561,IND,19,Bangalore,117.192.237.114,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Maracay,VEN,4/25/2016 00:51:07,1968228749,186.95.5.23,04,4/25/2016 00:47:21,false,1.0,939716712,36626500,,,yes,,,"To this loquita likes likes horror stories , but there is a little problem ! All causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238181,4/26/2016 22:00:27,1969652751,4/26/2016 21:59:39,false,tremorgames,0.775,33025805,DEU,07,Wuppertal,37.201.229.190,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Maracay,VEN,4/25/2016 00:51:07,1968228749,186.95.5.23,04,4/25/2016 00:47:21,false,1.0,939716712,36626500,,,yes,,,"To this loquita likes likes horror stories , but there is a little problem ! All causes horror!",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_11.jpg
941238182,4/26/2016 21:08:27,1969609867,4/26/2016 21:07:47,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,,,,elite,Solo,IDN,4/25/2016 00:20:51,1968219862,114.121.234.246,07,4/25/2016 00:20:22,false,0.7917,939716713,29829226,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238182,4/26/2016 21:08:32,1969609923,4/26/2016 21:07:34,false,personaly,0.8554,33663352,ARG,01,Mar Del Plata,181.168.213.227,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,elite,Solo,IDN,4/25/2016 00:20:51,1968219862,114.121.234.246,07,4/25/2016 00:20:22,false,0.7917,939716713,29829226,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238182,4/26/2016 21:08:45,1969610077,4/26/2016 21:07:54,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,,,elite,Solo,IDN,4/25/2016 00:20:51,1968219862,114.121.234.246,07,4/25/2016 00:20:22,false,0.7917,939716713,29829226,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238182,4/26/2016 21:10:15,1969611225,4/26/2016 21:07:50,false,tremorgames,0.8256,25197223,HRV,15,Split,94.253.234.240,,,,elite,Solo,IDN,4/25/2016 00:20:51,1968219862,114.121.234.246,07,4/25/2016 00:20:22,false,0.7917,939716713,29829226,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238182,4/26/2016 21:10:41,1969611568,4/26/2016 21:08:43,false,clixsense,0.9522,34951728,VEN,"","",190.198.64.11,,,,elite,Solo,IDN,4/25/2016 00:20:51,1968219862,114.121.234.246,07,4/25/2016 00:20:22,false,0.7917,939716713,29829226,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238183,4/26/2016 21:05:28,1969607574,4/26/2016 21:04:58,false,neodev,0.9025,33484691,VEN,25,Caracas,190.201.140.81,,,,clixsense,"",VEN,4/25/2016 00:20:55,1968219891,186.95.246.92,"",4/25/2016 00:20:25,false,0.8333,939716713,35036086,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238183,4/26/2016 21:07:40,1969609287,4/26/2016 21:06:48,false,clixsense,0.774,35043167,TUR,17,Çanakkale,78.178.175.92,,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",VEN,4/25/2016 00:20:55,1968219891,186.95.246.92,"",4/25/2016 00:20:25,false,0.8333,939716713,35036086,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238183,4/26/2016 21:08:06,1969609532,4/26/2016 21:06:31,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,8,clixsense,"",VEN,4/25/2016 00:20:55,1968219891,186.95.246.92,"",4/25/2016 00:20:25,false,0.8333,939716713,35036086,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238183,4/26/2016 21:10:38,1969611518,4/26/2016 21:06:52,false,neodev,0.8656,33270561,IND,19,Bangalore,117.192.237.114,,,,clixsense,"",VEN,4/25/2016 00:20:55,1968219891,186.95.246.92,"",4/25/2016 00:20:25,false,0.8333,939716713,35036086,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238183,4/26/2016 21:10:47,1969611655,4/26/2016 21:06:56,false,clixsense,0.8517,9528888,ESP,55,Valladolid,84.125.43.33,,,,clixsense,"",VEN,4/25/2016 00:20:55,1968219891,186.95.246.92,"",4/25/2016 00:20:25,false,0.8333,939716713,35036086,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238184,4/26/2016 21:11:05,1969611804,4/26/2016 21:10:27,false,instagc,0.8715,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,6,clixsense,"",VEN,4/25/2016 00:21:13,1968220007,200.109.203.93,"",4/25/2016 00:20:26,false,0.8333,939716713,37278049,,,yes,,,sapos,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238184,4/26/2016 21:11:35,1969612332,4/26/2016 21:10:18,false,elite,0.9117,37091425,BRA,"","",191.35.30.224,,,,clixsense,"",VEN,4/25/2016 00:21:13,1968220007,200.109.203.93,"",4/25/2016 00:20:26,false,0.8333,939716713,37278049,,,yes,,,sapos,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238184,4/26/2016 21:13:17,1969613802,4/26/2016 21:10:24,false,neodev,0.875,36523679,ARG,07,Buenos Aires,201.250.126.114,,,,clixsense,"",VEN,4/25/2016 00:21:13,1968220007,200.109.203.93,"",4/25/2016 00:20:26,false,0.8333,939716713,37278049,,,yes,,,sapos,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238184,4/26/2016 21:13:56,1969614350,4/26/2016 21:12:29,false,neodev,0.8683,33854160,ROU,34,Suceava,79.112.151.100,,,,clixsense,"",VEN,4/25/2016 00:21:13,1968220007,200.109.203.93,"",4/25/2016 00:20:26,false,0.8333,939716713,37278049,,,yes,,,sapos,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238184,4/26/2016 21:14:00,1969614391,4/26/2016 21:10:29,false,clixsense,0.825,35108698,PRT,14,Queluz,5.249.102.96,,,,clixsense,"",VEN,4/25/2016 00:21:13,1968220007,200.109.203.93,"",4/25/2016 00:20:26,false,0.8333,939716713,37278049,,,yes,,,sapos,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_12.jpg
941238185,4/26/2016 21:11:21,1969612113,4/26/2016 21:10:37,false,clixsense,0.8877,36499264,UKR,"","",77.87.158.38,,,,clixsense,Bogotá,COL,4/25/2016 00:19:30,1968219333,190.157.205.164,34,4/25/2016 00:19:10,false,1.0,939716714,31414970,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238185,4/26/2016 21:11:28,1969612222,4/26/2016 21:10:35,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,,,clixsense,Bogotá,COL,4/25/2016 00:19:30,1968219333,190.157.205.164,34,4/25/2016 00:19:10,false,1.0,939716714,31414970,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238185,4/26/2016 21:12:16,1969612932,4/26/2016 21:10:42,false,clixsense,0.9522,34951728,VEN,"","",190.198.64.11,,,,clixsense,Bogotá,COL,4/25/2016 00:19:30,1968219333,190.157.205.164,34,4/25/2016 00:19:10,false,1.0,939716714,31414970,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238185,4/26/2016 21:13:44,1969614207,4/26/2016 21:10:40,false,neodev,0.8656,33270561,IND,19,Bangalore,117.192.237.114,,,,clixsense,Bogotá,COL,4/25/2016 00:19:30,1968219333,190.157.205.164,34,4/25/2016 00:19:10,false,1.0,939716714,31414970,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238185,4/26/2016 21:43:49,1969634728,4/26/2016 21:40:49,false,gifthunterclub,0.97,27920569,ESP,60,Villavieja,88.7.3.216,,,,clixsense,Bogotá,COL,4/25/2016 00:19:30,1968219333,190.157.205.164,34,4/25/2016 00:19:10,false,1.0,939716714,31414970,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238186,4/26/2016 20:59:26,1969603489,4/26/2016 20:59:16,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,neodev,Caracas,VEN,4/25/2016 00:20:50,1968219864,186.90.7.186,25,4/25/2016 00:19:10,false,1.0,939716714,37217817,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238186,4/26/2016 21:01:01,1969604353,4/26/2016 21:00:50,false,neodev,0.9375,34712671,MEX,14,Guadalajara,189.169.26.237,,,,neodev,Caracas,VEN,4/25/2016 00:20:50,1968219864,186.90.7.186,25,4/25/2016 00:19:10,false,1.0,939716714,37217817,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238186,4/26/2016 21:32:27,1969626823,4/26/2016 21:02:51,false,clixsense,0.475,30228751,VEN,07,Valencia,190.201.231.56,,check_this_box_if_there_is_text_in_the_photo,5,neodev,Caracas,VEN,4/25/2016 00:20:50,1968219864,186.90.7.186,25,4/25/2016 00:19:10,false,1.0,939716714,37217817,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238186,4/26/2016 21:36:52,1969629850,4/26/2016 21:33:58,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,6,neodev,Caracas,VEN,4/25/2016 00:20:50,1968219864,186.90.7.186,25,4/25/2016 00:19:10,false,1.0,939716714,37217817,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238186,4/26/2016 22:04:55,1969657165,4/26/2016 22:02:13,false,neodev,0.675,33939537,COL,34,Bogotá,186.155.67.96,,,,neodev,Caracas,VEN,4/25/2016 00:20:50,1968219864,186.90.7.186,25,4/25/2016 00:19:10,false,1.0,939716714,37217817,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238187,4/26/2016 21:13:53,1969614328,4/26/2016 21:12:17,false,clixsense,0.9522,34951728,VEN,"","",190.198.64.11,,,,neodev,Maracaibo,VEN,4/25/2016 00:21:54,1968220238,186.94.6.112,23,4/25/2016 00:19:12,false,1.0,939716714,36087947,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238187,4/26/2016 21:28:38,1969624162,4/26/2016 21:12:11,false,neodev,0.95,37429375,COL,04,Soledad,186.121.31.67,,,,neodev,Maracaibo,VEN,4/25/2016 00:21:54,1968220238,186.94.6.112,23,4/25/2016 00:19:12,false,1.0,939716714,36087947,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238187,4/26/2016 21:31:36,1969626204,4/26/2016 21:28:52,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Maracaibo,VEN,4/25/2016 00:21:54,1968220238,186.94.6.112,23,4/25/2016 00:19:12,false,1.0,939716714,36087947,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238187,4/26/2016 21:43:35,1969634509,4/26/2016 21:42:18,false,neodev,0.8458,36685380,VEN,"","",143.255.84.35,,,,neodev,Maracaibo,VEN,4/25/2016 00:21:54,1968220238,186.94.6.112,23,4/25/2016 00:19:12,false,1.0,939716714,36087947,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238187,4/26/2016 21:48:49,1969639049,4/26/2016 21:43:00,false,clixsense,0.9,25922045,BRA,30,Recife,200.223.204.170,,,,neodev,Maracaibo,VEN,4/25/2016 00:21:54,1968220238,186.94.6.112,23,4/25/2016 00:19:12,false,1.0,939716714,36087947,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_13.jpg
941238188,4/26/2016 21:00:17,1969603913,4/26/2016 20:59:59,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,clixsense,"",PHL,4/25/2016 00:20:52,1968219870,49.147.188.198,"",4/25/2016 00:20:49,false,0.85,939716715,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_14.jpg
941238188,4/26/2016 21:03:40,1969606214,4/26/2016 21:03:33,false,neodev,0.975,31787148,MEX,14,Zapopan,189.169.6.109,,,,clixsense,"",PHL,4/25/2016 00:20:52,1968219870,49.147.188.198,"",4/25/2016 00:20:49,false,0.85,939716715,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_14.jpg
941238188,4/26/2016 21:04:46,1969607057,4/26/2016 21:01:47,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,check_this_box_if_there_is_text_in_the_photo,5,clixsense,"",PHL,4/25/2016 00:20:52,1968219870,49.147.188.198,"",4/25/2016 00:20:49,false,0.85,939716715,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_14.jpg
941238188,4/26/2016 21:05:20,1969607460,4/26/2016 21:03:29,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,"",PHL,4/25/2016 00:20:52,1968219870,49.147.188.198,"",4/25/2016 00:20:49,false,0.85,939716715,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_14.jpg
941238188,4/26/2016 21:38:49,1969630950,4/26/2016 21:35:15,false,prodege,0.75,36797372,USA,AZ,Phoenix,70.176.126.120,,,,clixsense,"",PHL,4/25/2016 00:20:52,1968219870,49.147.188.198,"",4/25/2016 00:20:49,false,0.85,939716715,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_14.jpg
941238189,4/26/2016 21:11:42,1969612424,4/26/2016 21:11:34,false,neodev,0.8433,35803101,MEX,09,Mexico,189.178.131.190,,,,clixsense,Los Mochis,MEX,4/25/2016 00:21:07,1968219957,187.149.10.80,25,4/25/2016 00:20:49,false,0.6667,939716715,36122301,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_14.jpg
941238189,4/26/2016 21:12:10,1969612858,4/26/2016 21:11:29,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,,,clixsense,Los Mochis,MEX,4/25/2016 00:21:07,1968219957,187.149.10.80,25,4/25/2016 00:20:49,false,0.6667,939716715,36122301,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/Toads/Toads_14.jpg
